@relation trebam

@attribute cluster {cluster0,cluster1,cluster2,cluster3}
@attribute entrada1 numeric
@attribute entrada2 numeric
@attribute entrada3 numeric
@attribute entrada4 numeric
@attribute entrada5 numeric
@attribute saida1 numeric
@attribute saida2 numeric
@attribute saida3 numeric
@attribute saida4 numeric
@attribute saida5 numeric
@attribute coberturaArcs numeric
@attribute coberturaNos numeric
@attribute coberturaPU numeric
@attribute coberturaPDU numeric
@attribute coberturaPUDU numeric
@attribute nroMutantesMortos numeric
@attribute SBRC numeric
@attribute SBRn numeric
@attribute SCRB numeric
@attribute SCRn numeric
@attribute SDWD numeric
@attribute SGLR numeric
@attribute SMTC numeric
@attribute SMTT numeric
@attribute SMVB numeric
@attribute SRSR numeric
@attribute SSDL numeric
@attribute SSWM numeric
@attribute STRI numeric
@attribute STRP numeric
@attribute SWDD numeric
@attribute OAAA numeric
@attribute OAAN numeric
@attribute OABA numeric
@attribute OABN numeric
@attribute OAEA numeric
@attribute OALN numeric
@attribute OARN numeric
@attribute OASA numeric
@attribute OASN numeric
@attribute OBAA numeric
@attribute OBAN numeric
@attribute OBBA numeric
@attribute OBBN numeric
@attribute OBEA numeric
@attribute OBLN numeric
@attribute OBNG numeric
@attribute OBRN numeric
@attribute OBSA numeric
@attribute OBSN numeric
@attribute OCOR numeric
@attribute OEAA numeric
@attribute OEBA numeric
@attribute OESA numeric
@attribute Oido numeric
@attribute OIPM numeric
@attribute OCNG numeric
@attribute OLAN numeric
@attribute OLBN numeric
@attribute OLLN numeric
@attribute OLNG numeric
@attribute OLRN numeric
@attribute OLSN numeric
@attribute ORAN numeric
@attribute ORBN numeric
@attribute ORLN numeric
@attribute ORRN numeric
@attribute ORSN numeric
@attribute OSAA numeric
@attribute OSAN numeric
@attribute OSBA numeric
@attribute OSBN numeric
@attribute OSEA numeric
@attribute OSLN numeric
@attribute OSRN numeric
@attribute OSSN numeric
@attribute OSSA numeric
@attribute Varr numeric
@attribute VDTR numeric
@attribute Vprr numeric
@attribute VSCR numeric
@attribute Vsrr numeric
@attribute Vtrr numeric
@attribute VTWD numeric
@attribute Cccr numeric
@attribute Ccsr numeric
@attribute CRCR numeric

@data
cluster2,2861,4725,5298,6209,9862,9862,6209,5298,4725,2861,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster2,584,1271,2356,4247,4476,4476,4247,2356,1271,584,100.0,100.0,70.337301,57.499999,59.156746,775,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.33333333333333,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster0,9448,6921,4386,4128,3051,9448,6921,4386,4128,3051,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster3,5983,5983,5983,5983,5983,5983,5983,5983,5983,5983,83.333333,92.857143,52.604169,40.833333,41.423613,411,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,8576,8039,7564,5644,3278,8576,8039,7564,5644,3278,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster2,243,3725,3867,8408,9494,9494,8408,3867,3725,243,100.0,100.0,70.337301,57.499999,59.156746,775,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.33333333333333,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster3,3435,3435,3435,3435,3435,3435,3435,3435,3435,3435,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,9505,6806,4420,2117,13,9505,6806,4420,2117,13,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster2,675,4976,7185,8583,9903,9903,8583,7185,4976,675,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster3,9694,9694,9694,9694,9694,9694,9694,9694,9694,9694,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster2,664,822,1890,2028,3253,3253,2028,1890,822,664,100.0,100.0,70.337301,57.499999,59.156746,775,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,86.11111111111111,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.07692307692307,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster3,9644,9644,9644,9644,9644,9644,9644,9644,9644,9644,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,8531,8317,6190,1528,667,8531,8317,6190,1528,667,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster3,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster3,5034,5034,5034,5034,5034,5034,5034,5034,5034,5034,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster3,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,83.333333,92.857143,52.604169,40.833333,41.423613,408,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,43.75,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,8198,4534,2361,1795,1197,8198,4534,2361,1795,1197,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster1,5294,1621,6688,992,1301,6688,5294,1621,1301,992,100.0,100.0,70.992064,54.999995,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,96.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33333333333333,83.33333333333334,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,96.15384615384616,0.0,82.0,90.0,98.66666666666667,98.66666666666667
cluster1,8180,6839,2703,1636,4992,8180,6839,4992,2703,1636,100.0,100.0,67.956352,54.999995,59.156746,787,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33333333333333,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.333333333333336,0.0,0.0,99.51923076923077,0.0,82.0,90.0,97.33333333333334,97.33333333333334
cluster0,9700,9462,8145,8142,7062,9700,9462,8145,8142,7062,83.333333,92.857143,52.604169,40.833333,41.423613,538,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,5282,4247,2630,2600,113,5282,4247,2630,2600,113,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,9055,6354,4351,987,797,9055,6354,4351,987,797,83.333333,92.857143,52.604169,40.833333,41.423613,535,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,41.66666666666667,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,8276,1769,1568,1479,76,8276,1769,1568,1479,76,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,9703,7571,3702,3192,1389,9703,7571,3702,3192,1389,83.333333,92.857143,52.604169,40.833333,41.423613,536,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,41.66666666666667,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster2,972,5536,7178,7888,8549,8549,7888,7178,5536,972,100.0,100.0,70.337301,57.499999,59.156746,776,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,86.11111111111111,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster3,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,83.333333,92.857143,52.604169,40.833333,41.423613,404,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,42.30769230769231,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,9621,2042,1498,1000,17,9621,2042,1498,1000,17,83.333333,92.857143,52.604169,40.833333,41.423613,536,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster2,3721,4012,4203,9119,9973,9973,9119,4203,4012,3721,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster2,70,1257,2953,3583,9279,9279,3583,2953,1257,70,100.0,100.0,70.337301,57.499999,59.156746,776,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,86.11111111111111,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster2,2677,2754,4674,5412,7033,7033,5412,4674,2754,2677,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster1,3007,1864,8965,7885,26,8965,7885,3007,1864,26,100.0,100.0,71.5873,54.999995,55.585319,771,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.55555555555556,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,97.59615384615384,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster3,9984,9984,9984,9984,9984,9984,9984,9984,9984,9984,83.333333,92.857143,52.604169,40.833333,41.423613,410,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,37.5,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,9479,9457,7035,4790,1841,9479,9457,7035,4790,1841,83.333333,92.857143,52.604169,40.833333,41.423613,538,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster3,169,169,169,169,169,169,169,169,169,169,83.333333,92.857143,52.604169,40.833333,41.423613,401,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,40.38461538461539,0.0,34.0,50.0,37.333333333333336,42.66666666666667
